round,time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2,2023-04-17 09:00:00+09:00,3.0,10.36,65.0,1017.0,2.37,109.0,0.0,0.0,4.44444,1.62544,4.0,103.347,35.7197
2,2023-04-17 10:00:00+09:00,0.0,11.24,61.0,1018.0,1.83,126.0,0.0,0.0,4.44444,1.62544,6.0,115.566,47.3504
2,2023-04-17 11:00:00+09:00,2.0,11.9,57.0,1017.0,1.84,166.0,0.0,0.0,3.88889,1.62544,7.0,133.234,57.5659
2,2023-04-17 12:00:00+09:00,4.0,12.38,54.0,1017.0,2.22,186.0,0.0,0.0,3.33333,1.62544,5.0,160.565,64.4133
2,2023-04-17 13:00:00+09:00,12.0,13.01,54.0,1016.0,3.51,197.0,0.0,0.0,2.77778,1.62544,7.0,195.448,64.8702
2,2023-04-17 14:00:00+09:00,11.0,13.39,57.0,1016.0,4.36,205.0,0.0,0.0,2.77778,1.62544,6.0,224.127,58.6534
2,2023-04-17 15:00:00+09:00,13.0,14.07,54.0,1016.0,4.83,193.0,0.0,0.0,2.77778,1.62544,4.0,242.761,48.7214
2,2023-04-17 16:00:00+09:00,5.0,14.4,51.0,1016.0,5.29,168.0,0.0,0.0,2.77778,1.62544,3.0,255.469,37.2128
2,2023-04-17 17:00:00+09:00,9.0,14.39,51.0,1015.0,6.09,151.0,0.0,0.0,2.77778,1.62544,2.0,265.317,25.078
2,2023-04-17 18:00:00+09:00,11.0,13.76,55.0,1015.0,5.91,148.0,0.0,0.0,3.33333,1.62544,0.0,273.944,12.7726
2,2023-04-17 19:00:00+09:00,11.0,12.68,60.0,1016.0,5.83,141.0,0.0,0.0,4.44444,1.62544,0.0,282.338,0.590452
2,2023-04-17 20:00:00+09:00,15.0,11.9,65.0,1016.0,5.92,133.0,0.0,0.0,6.11111,1.62544,0.0,291.268,-11.1923
2,2023-04-17 21:00:00+09:00,14.0,11.62,68.0,1016.0,5.99,129.0,0.0,0.0,7.22222,1.62544,0.0,301.515,-22.2221
2,2023-04-17 22:00:00+09:00,87.0,11.73,71.0,1016.0,6.52,131.0,0.0,0.0,7.77778,1.62544,0.0,313.985,-31.9667
2,2023-04-17 23:00:00+09:00,94.0,11.79,77.0,1016.0,6.24,133.0,0.0,0.0,8.33333,1.62544,0.0,329.586,-39.6035
2,2023-04-18 00:00:00+09:00,96.0,11.78,81.0,1016.0,5.99,131.0,0.0,0.0,8.88889,1.62544,0.0,348.518,-44.0245
2,2023-04-18 01:00:00+09:00,57.0,11.78,81.0,1014.0,6.83,136.0,0.0,0.0,10.0,1.62544,0.0,9.12192,-44.2656
2,2023-04-18 02:00:00+09:00,66.0,11.95,83.0,1013.0,7.12,138.0,0.0,0.0,10.5556,1.62544,0.0,28.3565,-40.2647
2,2023-04-18 03:00:00+09:00,72.0,12.01,85.0,1012.0,6.6,130.0,0.0,0.0,11.1111,1.62544,0.0,44.3313,-32.9213
2,2023-04-18 04:00:00+09:00,100.0,12.21,89.0,1012.0,5.85,131.0,0.0,0.0,11.6667,1.62544,0.0,57.0942,-23.3588
2,2023-04-18 05:00:00+09:00,100.0,12.52,93.0,1012.0,5.8,150.0,0.2,0.0,12.7778,1.62544,0.0,67.5243,-12.4353
2,2023-04-18 06:00:00+09:00,100.0,12.85,94.0,1012.0,6.3,158.0,0.26,0.0,13.3333,1.62544,0.0,76.5384,-0.709144
2,2023-04-18 07:00:00+09:00,100.0,13.36,93.0,1012.0,6.73,165.0,0.35,0.0,13.8889,1.62544,1.0,84.9257,11.4532
2,2023-04-18 08:00:00+09:00,100.0,13.9,93.0,1012.0,6.07,195.0,0.48,0.0,13.8889,1.62544,1.0,93.4437,23.7738
2,2023-04-18 09:00:00+09:00,100.0,13.77,96.0,1012.0,5.7,209.0,0.98,0.0,13.8889,1.62544,2.0,103.034,35.9701
2,2023-04-18 10:00:00+09:00,97.0,13.72,95.0,1013.0,5.22,209.0,1.2,0.0,13.8889,1.62544,3.0,115.228,47.6235
2,2023-04-18 11:00:00+09:00,98.0,13.87,95.0,1013.0,5.35,209.0,1.19,0.0,13.8889,1.62544,4.0,132.915,57.8787
2,2023-04-18 12:00:00+09:00,99.0,13.75,96.0,1013.0,6.41,217.0,1.28,0.0,14.4444,1.62544,4.0,160.461,64.7667
2,2023-04-18 13:00:00+09:00,99.0,12.94,97.0,1012.0,5.58,194.0,1.41,0.0,14.4444,1.62544,4.0,195.764,65.2002
2,2023-04-18 14:00:00+09:00,99.0,13.27,96.0,1012.0,5.43,207.0,0.56,0.0,14.4444,1.62544,3.0,224.61,58.906
2,2023-04-18 15:00:00+09:00,99.0,13.05,97.0,1012.0,4.67,233.0,0.42,0.0,13.8889,1.62544,2.0,243.215,48.9145
2,2023-04-18 16:00:00+09:00,100.0,12.67,97.0,1011.0,3.02,207.0,0.0,0.0,13.8889,1.62544,1.0,255.868,37.3738
2,2023-04-18 17:00:00+09:00,100.0,12.45,98.0,1011.0,2.35,162.0,0.0,0.0,13.8889,1.62544,1.0,265.674,25.2258
2,2023-04-18 18:00:00+09:00,100.0,12.5,98.0,1012.0,2.91,191.0,0.0,0.0,13.8889,1.62544,0.0,274.276,12.9202
2,2023-04-18 19:00:00+09:00,100.0,12.45,98.0,1012.0,2.96,165.0,0.0,0.0,13.8889,1.62544,0.0,282.656,0.747988
2,2023-04-18 20:00:00+09:00,100.0,12.47,98.0,1012.0,2.25,158.0,0.0,0.0,13.3333,1.62544,0.0,291.582,-11.0151
2,2023-04-18 21:00:00+09:00,100.0,12.58,98.0,1012.0,2.66,164.0,0.0,0.0,13.3333,1.60934,0.0,301.826,-22.0151
2,2023-04-18 22:00:00+09:00,100.0,12.16,99.0,1013.0,1.64,172.0,0.0,0.0,13.3333,1.60934,0.0,314.284,-31.7194
2,2023-04-18 23:00:00+09:00,98.0,12.01,99.0,1013.0,1.29,153.0,0.0,0.0,13.3333,1.60934,0.0,329.842,-39.3091
2,2023-04-19 00:00:00+09:00,97.0,11.88,99.0,1013.0,1.14,144.0,0.0,0.0,13.3333,1.60934,0.0,348.674,-43.6882
2,2023-04-19 01:00:00+09:00,100.0,12.73,99.0,1011.0,1.79,192.0,0.67,0.0,13.8889,6.43738,0.0,9.13315,-43.9113
2,2023-04-19 02:00:00+09:00,100.0,12.52,99.0,1011.0,0.17,188.0,0.64,0.0,13.8889,6.43738,0.0,28.2411,-39.9216
2,2023-04-19 03:00:00+09:00,100.0,12.78,100.0,1010.0,1.44,67.0,0.78,0.0,14.4444,6.43738,0.0,44.1416,-32.6051
2,2023-04-19 04:00:00+09:00,100.0,12.92,100.0,1010.0,1.11,75.0,1.22,0.0,14.4444,6.43738,0.0,56.8698,-23.071
2,2023-04-19 05:00:00+09:00,100.0,13.36,99.0,1009.0,2.32,92.0,0.62,0.0,14.4444,6.43738,0.0,67.2836,-12.1709
2,2023-04-19 06:00:00+09:00,100.0,13.0,99.0,1010.0,1.85,117.0,0.11,0.0,14.4444,6.43738,0.0,76.2862,-0.461202
2,2023-04-19 07:00:00+09:00,100.0,13.4,98.0,1010.0,2.47,129.0,0.45,0.0,14.4444,11.2654,0.0,84.6595,11.692
2,2023-04-19 08:00:00+09:00,100.0,13.68,97.0,1010.0,3.13,146.0,0.3,0.0,14.4444,11.2654,1.0,93.1576,24.0114
2,2023-04-19 09:00:00+09:00,100.0,13.81,96.0,1010.0,2.51,148.0,0.2,0.0,15.0,16.0934,1.0,102.721,36.2166
2,2023-04-19 10:00:00+09:00,100.0,14.04,96.0,1010.0,2.26,144.0,0.12,0.0,15.0,16.0934,1.0,114.887,47.8924
2,2023-04-19 11:00:00+09:00,100.0,14.36,96.0,1011.0,2.5,150.0,0.45,0.0,15.5556,16.0934,2.0,132.591,58.1874
2,2023-04-19 12:00:00+09:00,100.0,14.88,95.0,1010.0,4.56,155.0,0.0,0.0,15.5556,16.0934,2.0,160.353,65.1166
2,2023-04-19 13:00:00+09:00,99.0,15.49,91.0,1009.0,4.71,153.0,0.0,0.0,15.5556,16.0934,2.0,196.082,65.5271
2,2023-04-19 14:00:00+09:00,88.0,15.96,87.0,1009.0,3.67,168.0,0.0,0.0,16.1111,16.0934,1.0,225.094,59.1555
2,2023-04-19 15:00:00+09:00,89.0,15.95,84.0,1008.0,4.38,203.0,0.0,0.0,16.1111,16.0934,1.0,243.667,49.1051
2,2023-04-19 16:00:00+09:00,56.0,15.27,85.0,1009.0,4.97,224.0,0.0,0.0,16.1111,16.0934,1.0,256.264,37.5332
2,2023-04-19 17:00:00+09:00,70.0,14.57,89.0,1009.0,3.44,239.0,0.0,0.0,15.5556,16.0934,0.0,266.028,25.3727
2,2023-04-19 18:00:00+09:00,74.0,14.24,91.0,1009.0,2.09,230.0,0.0,0.0,15.5556,16.0934,0.0,274.604,13.0672
2,2023-04-19 19:00:00+09:00,78.0,13.85,94.0,1009.0,0.22,114.0,0.0,0.0,15.5556,16.0934,0.0,282.971,0.905246
2,2023-04-19 20:00:00+09:00,65.0,13.49,96.0,1010.0,1.5,49.0,0.0,0.0,15.5556,16.0934,0.0,291.891,-10.8381
2,2023-04-19 21:00:00+09:00,70.0,13.38,96.0,1010.0,2.19,68.0,0.0,0.0,15.5556,16.0934,0.0,302.133,-21.8083
2,2023-04-19 22:00:00+09:00,98.0,13.28,97.0,1010.0,1.78,78.0,0.0,0.0,15.5556,16.0934,0.0,314.579,-31.4728
2,2023-04-19 23:00:00+09:00,99.0,13.79,96.0,1010.0,3.1,127.0,0.0,0.0,15.0,16.0934,0.0,330.092,-39.0161
2,2023-04-20 00:00:00+09:00,99.0,13.73,97.0,1010.0,3.46,143.0,0.0,0.0,15.0,16.0934,0.0,348.825,-43.3544
2,2023-04-20 01:00:00+09:00,66.0,11.77,98.0,1011.0,0.82,26.0,0.0,0.0,15.0,8.04672,0.0,9.14235,-43.5602
2,2023-04-20 02:00:00+09:00,68.0,11.68,99.0,1010.0,1.44,55.0,0.0,0.0,15.0,8.04672,0.0,28.1262,-39.5819
2,2023-04-20 03:00:00+09:00,69.0,11.83,99.0,1010.0,1.9,76.0,0.0,0.0,14.4444,8.04672,0.0,43.9535,-32.2922
2,2023-04-20 04:00:00+09:00,71.0,12.17,99.0,1010.0,2.06,99.0,0.0,0.0,14.4444,8.04672,0.0,56.6473,-22.7863
2,2023-04-20 05:00:00+09:00,80.0,12.35,98.0,1010.0,1.55,74.0,0.0,0.0,13.8889,8.04672,0.0,67.0446,-11.9096
2,2023-04-20 06:00:00+09:00,84.0,12.27,98.0,1010.0,1.46,48.0,0.0,0.0,13.8889,8.04672,0.0,76.0353,-0.216454
2,2023-04-20 07:00:00+09:00,85.0,12.56,97.0,1011.0,1.31,60.0,0.0,0.0,12.7778,16.0934,1.0,84.3944,11.9274
2,2023-04-20 08:00:00+09:00,86.0,13.08,95.0,1011.0,1.17,43.0,0.0,0.0,14.4444,16.0934,3.0,92.872,24.2454
2,2023-04-20 09:00:00+09:00,85.0,13.47,93.0,1012.0,1.02,340.0,0.0,0.0,14.4444,16.0934,4.0,102.407,36.4591
2,2023-04-20 10:00:00+09:00,72.0,13.71,92.0,1012.0,2.88,335.0,0.0,0.0,14.4444,16.0934,6.0,114.545,48.157
2,2023-04-20 11:00:00+09:00,66.0,13.63,90.0,1012.0,3.14,326.0,0.0,0.0,14.4444,16.0934,7.0,132.262,58.4917
2,2023-04-20 12:00:00+09:00,60.0,13.87,89.0,1011.0,3.53,320.0,0.0,0.0,14.4444,16.0934,5.0,160.24,65.4631
2,2023-04-20 13:00:00+09:00,58.0,14.14,88.0,1010.0,3.7,317.0,0.0,0.0,14.4444,16.0934,5.0,196.402,65.8508
2,2023-04-20 14:00:00+09:00,59.0,14.04,88.0,1010.0,5.09,315.0,0.0,0.0,14.4444,16.0934,4.0,225.58,59.4018
2,2023-04-20 15:00:00+09:00,60.0,13.75,88.0,1010.0,6.54,325.0,0.0,0.0,13.8889,16.0934,3.0,244.117,49.2934
2,2023-04-20 16:00:00+09:00,62.0,13.49,89.0,1010.0,5.38,329.0,0.0,0.0,13.8889,16.0934,2.0,256.657,37.691
2,2023-04-20 17:00:00+09:00,58.0,13.26,90.0,1009.0,5.25,328.0,0.0,0.0,13.8889,16.0934,1.0,266.38,25.5185
2,2023-04-20 18:00:00+09:00,60.0,12.95,90.0,1010.0,4.98,330.0,0.0,0.0,13.3333,16.0934,0.0,274.929,13.2136
2,2023-04-20 19:00:00+09:00,61.0,11.92,94.0,1011.0,6.47,335.0,0.0,0.0,13.3333,16.0934,0.0,283.283,1.06219
2,2023-04-20 20:00:00+09:00,61.0,11.78,94.0,1011.0,5.67,341.0,0.0,0.0,12.7778,16.0934,0.0,292.197,-10.6612
2,2023-04-20 21:00:00+09:00,59.0,11.88,93.0,1012.0,5.36,344.0,0.0,0.0,12.7778,16.0934,0.0,302.435,-21.6018
2,2023-04-20 22:00:00+09:00,48.0,11.63,93.0,1012.0,5.51,343.0,0.0,0.0,12.7778,11.2654,0.0,314.867,-31.2269
2,2023-04-20 23:00:00+09:00,48.0,11.47,94.0,1012.0,5.51,343.0,0.0,0.0,12.2222,11.2654,0.0,330.336,-38.7246
2,2023-04-21 00:00:00+09:00,48.0,11.34,95.0,1012.0,5.01,345.0,0.0,0.0,12.2222,11.2654,0.0,348.971,-43.023
2,2023-04-21 01:00:00+09:00,93.0,11.78,94.0,1011.0,5.56,351.0,0.0,0.0,12.2222,11.2654,0.0,9.14953,-43.2124
2,2023-04-21 02:00:00+09:00,90.0,11.61,95.0,1010.0,5.9,350.0,0.0,0.0,12.2222,11.2654,0.0,28.0118,-39.2456
2,2023-04-21 03:00:00+09:00,92.0,11.45,95.0,1010.0,5.79,351.0,0.0,0.0,11.6667,11.2654,0.0,43.7671,-31.9825
2,2023-04-21 04:00:00+09:00,100.0,11.33,96.0,1010.0,6.69,350.0,0.0,0.0,11.6667,11.2654,0.0,56.4267,-22.5048
2,2023-04-21 05:00:00+09:00,100.0,11.17,95.0,1010.0,6.86,354.0,0.0,0.0,11.6667,16.0934,0.0,66.8073,-11.6514
2,2023-04-21 06:00:00+09:00,100.0,11.4,95.0,1010.0,6.78,358.0,0.0,0.0,11.1111,16.0934,0.0,75.7858,0.0250101
2,2023-04-21 07:00:00+09:00,100.0,11.95,91.0,1011.0,6.4,3.0,0.0,0.0,11.1111,16.0934,1.0,84.1304,12.1593
2,2023-04-21 08:00:00+09:00,100.0,12.08,89.0,1011.0,5.44,6.0,0.0,0.0,11.1111,16.0934,3.0,92.5872,24.4756
2,2023-04-21 09:00:00+09:00,100.0,12.66,85.0,1011.0,5.69,353.0,0.0,0.0,10.5556,16.0934,4.0,102.094,36.6974
2,2023-04-21 10:00:00+09:00,76.0,13.12,78.0,1012.0,5.89,348.0,0.0,0.0,10.0,16.0934,6.0,114.2,48.4171
2,2023-04-21 11:00:00+09:00,49.0,13.28,73.0,1012.0,6.68,336.0,0.0,0.0,8.88889,16.0934,8.0,131.929,58.7916
2,2023-04-21 12:00:00+09:00,33.0,13.44,71.0,1011.0,5.8,333.0,0.0,0.0,8.33333,16.0934,9.0,160.122,65.8059
2,2023-04-21 13:00:00+09:00,25.0,13.25,73.0,1011.0,5.8,321.0,0.0,0.0,7.77778,16.0934,8.0,196.725,66.1712
2,2023-04-21 14:00:00+09:00,20.0,12.85,74.0,1011.0,5.47,317.0,0.0,0.0,7.77778,16.0934,6.0,226.065,59.6449
2,2023-04-21 15:00:00+09:00,17.0,12.6,75.0,1011.0,3.37,305.0,0.0,0.0,8.33333,16.0934,4.0,244.566,49.4792
2,2023-04-21 16:00:00+09:00,17.0,12.6,76.0,1012.0,3.21,299.0,0.0,0.0,7.77778,16.0934,3.0,257.047,37.8472
2,2023-04-21 17:00:00+09:00,42.0,12.14,78.0,1012.0,3.02,259.0,0.0,0.0,7.22222,16.0934,2.0,266.727,25.6633
2,2023-04-21 18:00:00+09:00,47.0,11.99,79.0,1013.0,4.08,240.0,0.0,0.0,6.66667,16.0934,1.0,275.251,13.3594
2,2023-04-21 19:00:00+09:00,46.0,11.83,80.0,1013.0,4.29,232.0,0.0,0.0,7.22222,16.0934,0.0,283.591,1.2188
2,2023-04-21 20:00:00+09:00,45.0,12.02,81.0,1014.0,3.92,229.0,0.0,0.0,7.77778,16.0934,0.0,292.499,-10.4846
2,2023-04-21 21:00:00+09:00,41.0,12.2,81.0,1015.0,2.17,205.0,0.0,0.0,7.77778,16.0934,0.0,302.733,-21.3957
2,2023-04-21 22:00:00+09:00,22.0,12.4,80.0,1015.0,1.78,144.0,0.0,0.0,8.33333,16.0934,0.0,315.151,-30.9818
2,2023-04-21 23:00:00+09:00,25.0,12.24,78.0,1015.0,2.57,145.0,0.0,0.0,8.33333,16.0934,0.0,330.575,-38.4346
2,2023-04-22 00:00:00+09:00,17.0,11.86,77.0,1015.0,2.1,149.0,0.0,0.0,8.33333,16.0934,0.0,349.112,-42.6944
2,2023-04-22 01:00:00+09:00,0.0,10.73,82.0,1015.0,3.56,268.0,0.0,0.0,7.77778,16.0934,0.0,9.1547,-42.868
2,2023-04-22 02:00:00+09:00,1.0,10.67,82.0,1015.0,2.92,254.0,0.0,0.0,7.77778,16.0934,0.0,27.8979,-38.9129
2,2023-04-22 03:00:00+09:00,2.0,10.56,82.0,1015.0,2.23,242.0,0.0,0.0,7.77778,16.0934,0.0,43.5824,-31.6762
2,2023-04-22 04:00:00+09:00,14.0,10.56,82.0,1016.0,2.15,232.0,0.0,0.0,6.66667,16.0934,0.0,56.2079,-22.2266
2,2023-04-22 05:00:00+09:00,11.0,10.5,81.0,1016.0,1.83,213.0,0.0,0.0,5.0,16.0934,0.0,66.5717,-11.3965
2,2023-04-22 06:00:00+09:00,10.0,10.51,77.0,1017.0,1.98,154.0,0.0,0.0,3.33333,16.0934,0.0,75.5379,0.2631
2,2023-04-22 07:00:00+09:00,14.0,11.02,69.0,1018.0,2.51,122.0,0.0,0.0,2.77778,16.0934,0.0,83.8677,12.3876
2,2023-04-22 08:00:00+09:00,23.0,11.31,67.0,1018.0,2.88,82.0,0.0,0.0,2.22222,16.0934,1.0,92.3032,24.702
2,2023-04-22 09:00:00+09:00,36.0,11.89,64.0,1018.0,3.3,82.0,0.0,0.0,2.22222,16.0934,2.0,101.78,36.9316
2,2023-04-22 10:00:00+09:00,100.0,12.84,59.0,1019.0,2.99,73.0,0.0,0.0,1.66667,16.0934,3.0,113.855,48.6728
2,2023-04-22 11:00:00+09:00,74.0,13.75,55.0,1019.0,2.09,82.0,0.0,0.0,1.11111,16.0934,3.0,131.591,59.0869
2,2023-04-22 12:00:00+09:00,57.0,14.29,54.0,1018.0,1.71,74.0,0.0,0.0,1.11111,16.0934,3.0,159.998,66.1451
2,2023-04-22 13:00:00+09:00,47.0,14.5,58.0,1018.0,1.61,27.0,0.0,0.0,1.11111,16.0934,3.0,197.049,66.4883
2,2023-04-22 14:00:00+09:00,40.0,14.14,65.0,1018.0,4.16,331.0,0.0,0.0,2.22222,16.0934,2.0,226.551,59.8847
2,2023-04-22 15:00:00+09:00,41.0,13.39,68.0,1018.0,6.12,332.0,0.0,0.0,3.33333,16.0934,2.0,245.011,49.6626
2,2023-04-22 16:00:00+09:00,95.0,13.28,69.0,1018.0,5.32,337.0,0.0,0.0,3.88889,16.0934,1.0,257.434,38.0018
2,2023-04-22 17:00:00+09:00,98.0,12.94,70.0,1019.0,3.58,343.0,0.0,0.0,4.44444,16.0934,1.0,267.072,25.8071
2,2023-04-22 18:00:00+09:00,98.0,12.62,71.0,1020.0,3.41,343.0,0.0,0.0,5.0,16.0934,0.0,275.569,13.5046
2,2023-04-22 19:00:00+09:00,99.0,12.09,73.0,1020.0,3.18,350.0,0.0,0.0,5.55556,16.0934,0.0,283.895,1.37502
2,2023-04-22 20:00:00+09:00,99.0,11.72,75.0,1021.0,1.97,16.0,0.0,0.0,6.11111,16.0934,0.0,292.796,-10.3084
2,2023-04-22 21:00:00+09:00,99.0,11.6,74.0,1021.0,1.68,29.0,0.0,0.0,6.11111,16.0934,0.0,303.025,-21.1901
2,2023-04-22 22:00:00+09:00,100.0,11.55,72.0,1022.0,1.14,88.0,0.0,0.0,6.11111,16.0934,0.0,315.429,-30.7376
2,2023-04-22 23:00:00+09:00,100.0,11.38,69.0,1022.0,1.81,139.0,0.0,0.0,5.55556,16.0934,0.0,330.808,-38.1465
2,2023-04-23 00:00:00+09:00,89.0,11.03,67.0,1022.0,2.1,136.0,0.0,0.0,5.0,16.0934,0.0,349.249,-42.3685
2,2023-04-23 01:00:00+09:00,77.0,10.87,67.0,1022.0,1.72,129.0,0.0,0.0,3.33333,16.0934,0.0,9.15786,-42.5271
2,2023-04-23 02:00:00+09:00,68.0,10.45,67.0,1021.0,1.93,106.0,0.0,0.0,2.22222,16.0934,0.0,27.7846,-38.5837
2,2023-04-23 03:00:00+09:00,71.0,10.18,67.0,1021.0,1.63,81.0,0.0,0.0,1.11111,16.0934,0.0,43.3992,-31.3735
2,2023-04-23 04:00:00+09:00,100.0,10.23,66.0,1022.0,1.9,70.0,0.0,0.0,1.11111,16.0934,0.0,55.991,-21.9518
2,2023-04-23 05:00:00+09:00,100.0,10.21,65.0,1022.0,2.25,61.0,0.0,0.0,1.66667,16.0934,0.0,66.3379,-11.145
2,2023-04-23 06:00:00+09:00,100.0,10.3,64.0,1022.0,2.22,59.0,0.0,0.0,2.22222,16.0934,0.0,75.2916,0.49773
2,2023-04-23 07:00:00+09:00,98.0,10.55,64.0,1023.0,2.5,56.0,0.0,0.0,1.66667,16.0934,0.0,83.6062,12.6123
2,2023-04-23 08:00:00+09:00,98.0,11.09,62.0,1023.0,2.44,57.0,0.0,0.0,1.11111,16.0934,1.0,92.02,24.9244
2,2023-04-23 09:00:00+09:00,97.0,11.82,59.0,1023.0,1.72,40.0,0.0,0.0,1.11111,16.0934,1.0,101.467,37.1615
2,2023-04-23 10:00:00+09:00,71.0,12.54,57.0,1024.0,0.89,13.0,0.0,0.0,0.555556,16.0934,3.0,113.507,48.9238
2,2023-04-23 11:00:00+09:00,86.0,12.9,54.0,1024.0,2.12,298.0,0.0,0.0,5.68434e-14,16.0934,6.0,131.248,59.3776
2,2023-04-23 12:00:00+09:00,90.0,13.28,55.0,1024.0,3.76,305.0,0.0,0.0,5.68434e-14,16.0934,9.0,159.869,66.4804
2,2023-04-23 13:00:00+09:00,93.0,12.63,60.0,1024.0,5.15,314.0,0.0,0.0,0.555556,16.0934,8.0,197.374,66.802
2,2023-04-23 14:00:00+09:00,94.0,12.57,62.0,1023.0,4.33,318.0,0.0,0.0,1.66667,16.0934,6.0,227.037,60.1213
2,2023-04-23 15:00:00+09:00,95.0,12.76,62.0,1023.0,3.1,325.0,0.0,0.0,2.77778,16.0934,4.0,245.455,49.8437
2,2023-04-23 16:00:00+09:00,98.0,12.99,60.0,1022.0,2.47,317.0,0.0,0.0,3.33333,16.0934,3.0,257.818,38.1548
2,2023-04-23 17:00:00+09:00,99.0,12.68,62.0,1023.0,2.88,313.0,0.0,0.0,3.33333,16.0934,2.0,267.413,25.9499
2,2023-04-23 18:00:00+09:00,99.0,12.37,65.0,1023.0,3.13,320.0,0.0,0.0,3.88889,16.0934,1.0,275.884,13.6492
2,2023-04-23 19:00:00+09:00,93.0,11.83,68.0,1023.0,2.22,328.0,0.0,0.0,4.44444,16.0934,0.0,284.195,1.53083
2,2023-04-23 20:00:00+09:00,94.0,11.52,69.0,1024.0,0.73,20.0,0.0,0.0,5.0,16.0934,0.0,293.09,-10.1325
2,2023-04-23 21:00:00+09:00,95.0,11.42,68.0,1025.0,0.39,87.0,0.0,0.0,5.55556,16.0934,0.0,303.313,-20.985
2,2023-04-23 22:00:00+09:00,100.0,11.37,69.0,1025.0,0.57,33.0,0.0,0.0,6.11111,16.0934,0.0,315.701,-30.4944
2,2023-04-23 23:00:00+09:00,100.0,11.33,69.0,1024.0,0.83,66.0,0.0,0.0,6.11111,16.0934,0.0,331.035,-37.8601
2,2023-04-24 00:00:00+09:00,100.0,11.42,68.0,1024.0,1.22,131.0,0.0,0.0,6.11111,16.0934,0.0,349.38,-42.0454
2,2023-04-24 01:00:00+09:00,100.0,11.81,64.0,1023.0,0.88,161.0,0.0,0.0,5.55556,16.0934,0.0,9.15903,-42.1897
2,2023-04-24 02:00:00+09:00,100.0,11.8,63.0,1023.0,0.48,208.0,0.0,0.0,5.55556,16.0934,0.0,27.6716,-38.2584
2,2023-04-24 03:00:00+09:00,100.0,11.76,63.0,1024.0,1.61,326.0,0.0,0.0,5.55556,16.0934,0.0,43.2177,-31.0743
2,2023-04-24 04:00:00+09:00,100.0,11.48,66.0,1024.0,1.92,348.0,0.0,0.0,5.55556,16.0934,0.0,55.7759,-21.6804
2,2023-04-24 05:00:00+09:00,100.0,11.34,68.0,1024.0,1.51,10.0,0.0,0.0,5.55556,16.0934,0.0,66.1059,-10.897
2,2023-04-24 06:00:00+09:00,100.0,11.42,68.0,1025.0,0.92,83.0,0.0,0.0,5.55556,16.0934,0.0,75.0468,0.72881
2,2023-04-24 07:00:00+09:00,100.0,11.64,65.0,1025.0,2.36,113.0,0.0,0.0,5.55556,16.0934,1.0,83.3462,12.8333
2,2023-04-24 08:00:00+09:00,100.0,11.91,65.0,1025.0,2.92,126.0,0.0,0.0,5.55556,16.0934,1.0,91.7379,25.1429
2,2023-04-24 09:00:00+09:00,100.0,12.35,65.0,1025.0,3.14,140.0,0.0,0.0,5.55556,16.0934,1.0,101.153,37.387
2,2023-04-24 10:00:00+09:00,100.0,12.98,63.0,1025.0,3.04,157.0,0.0,0.0,5.0,16.0934,2.0,113.159,49.1701
2,2023-04-24 11:00:00+09:00,100.0,13.6,60.0,1025.0,2.8,180.0,0.0,0.0,4.44444,16.0934,3.0,130.901,59.6635
2,2023-04-24 12:00:00+09:00,100.0,13.92,58.0,1024.0,2.59,180.0,0.0,0.0,3.33333,16.0934,3.0,159.734,66.8118
2,2023-04-24 13:00:00+09:00,98.0,14.06,58.0,1024.0,2.14,179.0,0.0,0.0,3.33333,16.0934,3.0,197.701,67.1121
2,2023-04-24 14:00:00+09:00,98.0,14.23,59.0,1023.0,1.65,191.0,0.0,0.0,3.33333,16.0934,2.0,227.522,60.3546
2,2023-04-24 15:00:00+09:00,98.0,14.33,60.0,1023.0,1.47,195.0,0.0,0.0,3.33333,16.0934,1.0,245.896,50.0223
2,2023-04-24 16:00:00+09:00,100.0,14.03,63.0,1022.0,0.97,222.0,0.0,0.0,3.88889,16.0934,1.0,258.199,38.3062
2,2023-04-24 17:00:00+09:00,100.0,13.59,66.0,1022.0,0.29,28.0,0.0,0.0,3.88889,16.0934,1.0,267.751,26.0917
2,2023-04-24 18:00:00+09:00,100.0,13.1,68.0,1022.0,2.43,23.0,0.0,0.0,4.44444,16.0934,0.0,276.195,13.7931
2,2023-04-24 19:00:00+09:00,87.0,12.49,70.0,1023.0,3.12,36.0,0.0,0.0,4.44444,16.0934,0.0,284.491,1.6862
2,2023-04-24 20:00:00+09:00,79.0,12.05,70.0,1023.0,2.99,53.0,0.0,0.0,4.44444,16.0934,0.0,293.379,-9.957
2,2023-04-24 21:00:00+09:00,80.0,11.62,69.0,1024.0,3.29,66.0,0.0,0.0,4.44444,16.0934,0.0,303.596,-20.7805
2,2023-04-24 22:00:00+09:00,98.0,11.29,68.0,1023.0,3.44,71.0,0.0,0.0,4.44444,16.0934,0.0,315.968,-30.2523
2,2023-04-24 23:00:00+09:00,98.0,10.87,68.0,1023.0,3.09,77.0,0.0,0.0,3.88889,16.0934,0.0,331.256,-37.5757
2,2023-04-25 00:00:00+09:00,98.0,10.66,68.0,1023.0,2.86,86.0,0.0,0.0,3.88889,16.0934,0.0,349.508,-41.7254
